OperationType,StartTime,EndTime,Duration(ms)
Get,2024-12-11 03:17:17.180235966 +0000 UTC m=+2.570301336,2024-12-11 03:17:17.192030341 +0000 UTC m=+2.582095711,11
Get,2024-12-11 03:17:17.183286258 +0000 UTC m=+2.573351627,2024-12-11 03:17:17.195201674 +0000 UTC m=+2.585267044,11
Put,2024-12-11 03:17:17.185267758 +0000 UTC m=+2.575333127,2024-12-11 03:17:17.197158799 +0000 UTC m=+2.587224169,11
Put,2024-12-11 03:17:17.186392799 +0000 UTC m=+2.576458169,2024-12-11 03:17:17.200222674 +0000 UTC m=+2.590288044,13
Get,2024-12-11 03:17:17.189688133 +0000 UTC m=+2.579753502,2024-12-11 03:17:17.201293299 +0000 UTC m=+2.591358669,11
Put,2024-12-11 03:17:17.190226091 +0000 UTC m=+2.580291461,2024-12-11 03:17:17.203432549 +0000 UTC m=+2.593497919,13
Put,2024-12-11 03:17:17.192033008 +0000 UTC m=+2.582098377,2024-12-11 03:17:17.205076591 +0000 UTC m=+2.595141961,13
Put,2024-12-11 03:17:17.195204258 +0000 UTC m=+2.585269627,2024-12-11 03:17:17.207314383 +0000 UTC m=+2.597379752,12
Put,2024-12-11 03:17:17.201296258 +0000 UTC m=+2.591361586,2024-12-11 03:17:17.212297716 +0000 UTC m=+2.602363044,11
Put,2024-12-11 03:17:17.197161924 +0000 UTC m=+2.587227294,2024-12-11 03:17:17.212370924 +0000 UTC m=+2.602436294,15
Put,2024-12-11 03:17:17.200225383 +0000 UTC m=+2.590290752,2024-12-11 03:17:17.212427091 +0000 UTC m=+2.602492461,12
Put,2024-12-11 03:17:17.203435799 +0000 UTC m=+2.593501169,2024-12-11 03:17:17.215722174 +0000 UTC m=+2.605787502,12
Get,2024-12-11 03:17:17.205081466 +0000 UTC m=+2.595146836,2024-12-11 03:17:17.217656883 +0000 UTC m=+2.607722252,12
Put,2024-12-11 03:17:17.207316549 +0000 UTC m=+2.597381919,2024-12-11 03:17:17.221154591 +0000 UTC m=+2.611219961,13
Put,2024-12-11 03:17:17.212429216 +0000 UTC m=+2.602494586,2024-12-11 03:17:17.223138799 +0000 UTC m=+2.613204169,10
Put,2024-12-11 03:17:17.212372758 +0000 UTC m=+2.602438127,2024-12-11 03:17:17.224207049 +0000 UTC m=+2.614272419,11
Put,2024-12-11 03:17:17.212301716 +0000 UTC m=+2.602367086,2024-12-11 03:17:17.226078966 +0000 UTC m=+2.616144336,13
Put,2024-12-11 03:17:17.215724008 +0000 UTC m=+2.605789377,2024-12-11 03:17:17.229265549 +0000 UTC m=+2.619330919,13
Put,2024-12-11 03:17:17.217659258 +0000 UTC m=+2.607724627,2024-12-11 03:17:17.232280258 +0000 UTC m=+2.622345586,14
Put,2024-12-11 03:17:17.223141883 +0000 UTC m=+2.613207252,2024-12-11 03:17:17.234233883 +0000 UTC m=+2.624299211,11
Put,2024-12-11 03:17:17.221620799 +0000 UTC m=+2.611686169,2024-12-11 03:17:17.234632383 +0000 UTC m=+2.624697752,13
Put,2024-12-11 03:17:17.224210549 +0000 UTC m=+2.614275919,2024-12-11 03:17:17.236095174 +0000 UTC m=+2.626160544,11
Get,2024-12-11 03:17:17.226081216 +0000 UTC m=+2.616146544,2024-12-11 03:17:17.239420716 +0000 UTC m=+2.629486086,13
Get,2024-12-11 03:17:17.232295174 +0000 UTC m=+2.622360502,2024-12-11 03:17:17.243211424 +0000 UTC m=+2.633276794,10
Get,2024-12-11 03:17:17.229267841 +0000 UTC m=+2.619333211,2024-12-11 03:17:17.244263799 +0000 UTC m=+2.634329169,14
Get,2024-12-11 03:17:17.234235758 +0000 UTC m=+2.624301086,2024-12-11 03:17:17.245468758 +0000 UTC m=+2.635534127,11
Put,2024-12-11 03:17:17.234635424 +0000 UTC m=+2.624700794,2024-12-11 03:17:17.247088133 +0000 UTC m=+2.637153502,12
Get,2024-12-11 03:17:17.236097008 +0000 UTC m=+2.626162377,2024-12-11 03:17:17.251401633 +0000 UTC m=+2.641467002,15
Get,2024-12-11 03:17:17.245471216 +0000 UTC m=+2.635536586,2024-12-11 03:17:17.257133466 +0000 UTC m=+2.647198836,11
Put,2024-12-11 03:17:17.243213758 +0000 UTC m=+2.633279127,2024-12-11 03:17:17.257498549 +0000 UTC m=+2.647563877,14
Get,2024-12-11 03:17:17.239422883 +0000 UTC m=+2.629488252,2024-12-11 03:17:17.257840424 +0000 UTC m=+2.647905794,18
Put,2024-12-11 03:17:17.244266591 +0000 UTC m=+2.634331961,2024-12-11 03:17:17.260121049 +0000 UTC m=+2.650186419,15
Get,2024-12-11 03:17:17.247090466 +0000 UTC m=+2.637155836,2024-12-11 03:17:17.263073008 +0000 UTC m=+2.653138377,15
Put,2024-12-11 03:17:17.251404758 +0000 UTC m=+2.641470127,2024-12-11 03:17:17.266566924 +0000 UTC m=+2.656632294,15
Get,2024-12-11 03:17:17.257135841 +0000 UTC m=+2.647201211,2024-12-11 03:17:17.268352591 +0000 UTC m=+2.658417961,11
Put,2024-12-11 03:17:17.257501133 +0000 UTC m=+2.647566461,2024-12-11 03:17:17.268579216 +0000 UTC m=+2.658644586,11
Get,2024-12-11 03:17:17.257843258 +0000 UTC m=+2.647908627,2024-12-11 03:17:17.270231341 +0000 UTC m=+2.660296669,12
Put,2024-12-11 03:17:17.260123466 +0000 UTC m=+2.650188794,2024-12-11 03:17:17.275760674 +0000 UTC m=+2.665826044,15
Put,2024-12-11 03:17:17.266569049 +0000 UTC m=+2.656634419,2024-12-11 03:17:17.277416591 +0000 UTC m=+2.667481919,10
Get,2024-12-11 03:17:17.263075258 +0000 UTC m=+2.653140627,2024-12-11 03:17:17.277469216 +0000 UTC m=+2.667534586,14
Put,2024-12-11 03:17:17.268355674 +0000 UTC m=+2.658421044,2024-12-11 03:17:17.280456091 +0000 UTC m=+2.670521461,12
Put,2024-12-11 03:17:17.270233466 +0000 UTC m=+2.660298836,2024-12-11 03:17:17.284049633 +0000 UTC m=+2.674115002,13
Put,2024-12-11 03:17:17.268581883 +0000 UTC m=+2.658647252,2024-12-11 03:17:17.284629424 +0000 UTC m=+2.674694794,16
Put,2024-12-11 03:17:17.275762966 +0000 UTC m=+2.665828336,2024-12-11 03:17:17.289923799 +0000 UTC m=+2.679989169,14
Put,2024-12-11 03:17:17.277471716 +0000 UTC m=+2.667537044,2024-12-11 03:17:17.292351424 +0000 UTC m=+2.682416794,14
Put,2024-12-11 03:17:17.277419008 +0000 UTC m=+2.667484377,2024-12-11 03:17:17.292412258 +0000 UTC m=+2.682477627,14
Put,2024-12-11 03:17:17.280459008 +0000 UTC m=+2.670524377,2024-12-11 03:17:17.292477591 +0000 UTC m=+2.682542919,12
Put,2024-12-11 03:17:17.284051799 +0000 UTC m=+2.674117127,2024-12-11 03:17:17.297201341 +0000 UTC m=+2.687266711,13
Put,2024-12-11 03:17:17.284632383 +0000 UTC m=+2.674697711,2024-12-11 03:17:17.299257049 +0000 UTC m=+2.689322377,14
Get,2024-12-11 03:17:17.292479799 +0000 UTC m=+2.682545127,2024-12-11 03:17:17.303494049 +0000 UTC m=+2.693559419,11
Put,2024-12-11 03:17:17.289927383 +0000 UTC m=+2.679992711,2024-12-11 03:17:17.304377383 +0000 UTC m=+2.694442711,14
Get,2024-12-11 03:17:17.292354049 +0000 UTC m=+2.682419377,2024-12-11 03:17:17.305094883 +0000 UTC m=+2.695160252,12
Get,2024-12-11 03:17:17.292414133 +0000 UTC m=+2.682479461,2024-12-11 03:17:17.306468383 +0000 UTC m=+2.696533752,14
Put,2024-12-11 03:17:17.297205633 +0000 UTC m=+2.687270961,2024-12-11 03:17:17.309403341 +0000 UTC m=+2.699468711,12
Put,2024-12-11 03:17:17.299351508 +0000 UTC m=+2.689416877,2024-12-11 03:17:17.312447549 +0000 UTC m=+2.702512877,13
Get,2024-12-11 03:17:17.303496799 +0000 UTC m=+2.693562127,2024-12-11 03:17:17.314446508 +0000 UTC m=+2.704511877,10
Put,2024-12-11 03:17:17.304379341 +0000 UTC m=+2.694444711,2024-12-11 03:17:17.315783258 +0000 UTC m=+2.705848627,11
Put,2024-12-11 03:17:17.305097049 +0000 UTC m=+2.695162419,2024-12-11 03:17:17.318013674 +0000 UTC m=+2.708079044,12
Put,2024-12-11 03:17:17.309406591 +0000 UTC m=+2.699471919,2024-12-11 03:17:17.320227799 +0000 UTC m=+2.710293169,10
Get,2024-12-11 03:17:17.306471008 +0000 UTC m=+2.696536336,2024-12-11 03:17:17.322374258 +0000 UTC m=+2.712439627,15
Put,2024-12-11 03:17:17.314448508 +0000 UTC m=+2.704513836,2024-12-11 03:17:17.325879841 +0000 UTC m=+2.715945169,11
Put,2024-12-11 03:17:17.312450966 +0000 UTC m=+2.702516336,2024-12-11 03:17:17.325897924 +0000 UTC m=+2.715963294,13
Put,2024-12-11 03:17:17.315785758 +0000 UTC m=+2.705851086,2024-12-11 03:17:17.328276133 +0000 UTC m=+2.718341502,12
Get,2024-12-11 03:17:17.318016091 +0000 UTC m=+2.708081419,2024-12-11 03:17:17.330271216 +0000 UTC m=+2.720336586,12
Put,2024-12-11 03:17:17.320231174 +0000 UTC m=+2.710296544,2024-12-11 03:17:17.333680341 +0000 UTC m=+2.723745669,13
Put,2024-12-11 03:17:17.322377258 +0000 UTC m=+2.712442627,2024-12-11 03:17:17.334615174 +0000 UTC m=+2.724680544,12
Put,2024-12-11 03:17:17.325882674 +0000 UTC m=+2.715948044,2024-12-11 03:17:17.339845549 +0000 UTC m=+2.729910919,13
Get,2024-12-11 03:17:17.325900008 +0000 UTC m=+2.715965377,2024-12-11 03:17:17.342276299 +0000 UTC m=+2.732341669,16
Put,2024-12-11 03:17:17.328277924 +0000 UTC m=+2.718343252,2024-12-11 03:17:17.343101341 +0000 UTC m=+2.733166711,14
Put,2024-12-11 03:17:17.330275174 +0000 UTC m=+2.720340544,2024-12-11 03:17:17.344628674 +0000 UTC m=+2.734694044,14
Put,2024-12-11 03:17:17.334617174 +0000 UTC m=+2.724682544,2024-12-11 03:17:17.347224883 +0000 UTC m=+2.737290211,12
Put,2024-12-11 03:17:17.333682883 +0000 UTC m=+2.723748252,2024-12-11 03:17:17.349436341 +0000 UTC m=+2.739501669,15
Get,2024-12-11 03:17:17.339849216 +0000 UTC m=+2.729914586,2024-12-11 03:17:17.350726508 +0000 UTC m=+2.740791877,10
Get,2024-12-11 03:17:17.342279258 +0000 UTC m=+2.732344627,2024-12-11 03:17:17.355371799 +0000 UTC m=+2.745437169,13
Get,2024-12-11 03:17:17.344630758 +0000 UTC m=+2.734696127,2024-12-11 03:17:17.357234549 +0000 UTC m=+2.747299919,12
Put,2024-12-11 03:17:17.343104508 +0000 UTC m=+2.733169877,2024-12-11 03:17:17.361652758 +0000 UTC m=+2.751718169,18
Put,2024-12-11 03:17:17.350728383 +0000 UTC m=+2.740793752,2024-12-11 03:17:17.362573883 +0000 UTC m=+2.752639252,11
Put,2024-12-11 03:17:17.347226966 +0000 UTC m=+2.737292336,2024-12-11 03:17:17.364155091 +0000 UTC m=+2.754220461,16
Put,2024-12-11 03:17:17.349438216 +0000 UTC m=+2.739503544,2024-12-11 03:17:17.366475883 +0000 UTC m=+2.756541211,17
Put,2024-12-11 03:17:17.362576508 +0000 UTC m=+2.752641877,2024-12-11 03:17:17.373139258 +0000 UTC m=+2.763204627,10
Put,2024-12-11 03:17:17.357237008 +0000 UTC m=+2.747302336,2024-12-11 03:17:17.373162174 +0000 UTC m=+2.763227544,15
Put,2024-12-11 03:17:17.355376341 +0000 UTC m=+2.745441669,2024-12-11 03:17:17.374471591 +0000 UTC m=+2.764536919,19
Put,2024-12-11 03:17:17.361655758 +0000 UTC m=+2.751721127,2024-12-11 03:17:17.375819341 +0000 UTC m=+2.765884669,14
Get,2024-12-11 03:17:17.364157716 +0000 UTC m=+2.754223044,2024-12-11 03:17:17.377382258 +0000 UTC m=+2.767447627,13
Put,2024-12-11 03:17:17.373141258 +0000 UTC m=+2.763206586,2024-12-11 03:17:17.385948174 +0000 UTC m=+2.776013544,12
Put,2024-12-11 03:17:17.366477799 +0000 UTC m=+2.756543169,2024-12-11 03:17:17.390213299 +0000 UTC m=+2.780278669,23
Get,2024-12-11 03:17:17.377963299 +0000 UTC m=+2.768028669,2024-12-11 03:17:17.397317633 +0000 UTC m=+2.787383002,19
Put,2024-12-11 03:17:17.374473758 +0000 UTC m=+2.764539127,2024-12-11 03:17:17.397328549 +0000 UTC m=+2.787393919,22
Put,2024-12-11 03:17:17.373164383 +0000 UTC m=+2.763229752,2024-12-11 03:17:17.397367008 +0000 UTC m=+2.787432336,24
Put,2024-12-11 03:17:17.385951383 +0000 UTC m=+2.776016794,2024-12-11 03:17:17.398140633 +0000 UTC m=+2.788206002,12
Put,2024-12-11 03:17:17.375822508 +0000 UTC m=+2.765887877,2024-12-11 03:17:17.400377841 +0000 UTC m=+2.790443211,24
Put,2024-12-11 03:17:17.390215174 +0000 UTC m=+2.780280544,2024-12-11 03:17:17.410855966 +0000 UTC m=+2.800921294,20
Put,2024-12-11 03:17:17.398142341 +0000 UTC m=+2.788207669,2024-12-11 03:17:17.410936174 +0000 UTC m=+2.801001544,12
Put,2024-12-11 03:17:17.397320008 +0000 UTC m=+2.787385336,2024-12-11 03:17:17.412609674 +0000 UTC m=+2.802675044,15
Get,2024-12-11 03:17:17.397330633 +0000 UTC m=+2.787395961,2024-12-11 03:17:17.413250883 +0000 UTC m=+2.803316252,15
Put,2024-12-11 03:17:17.400380091 +0000 UTC m=+2.790445461,2024-12-11 03:17:17.418213758 +0000 UTC m=+2.808279128,17
Get,2024-12-11 03:17:17.397369466 +0000 UTC m=+2.787434836,2024-12-11 03:17:17.421245425 +0000 UTC m=+2.811310753,23
Put,2024-12-11 03:17:17.410938633 +0000 UTC m=+2.801003961,2024-12-11 03:17:17.422978175 +0000 UTC m=+2.813043503,12
Get,2024-12-11 03:17:17.410858924 +0000 UTC m=+2.800924294,2024-12-11 03:17:17.4263683 +0000 UTC m=+2.816433628,15
Put,2024-12-11 03:17:17.412612758 +0000 UTC m=+2.802678086,2024-12-11 03:17:17.428726466 +0000 UTC m=+2.818791836,16
Get,2024-12-11 03:17:17.413252841 +0000 UTC m=+2.803318169,2024-12-11 03:17:17.430375883 +0000 UTC m=+2.820441211,17
Put,2024-12-11 03:17:17.418216133 +0000 UTC m=+2.808281503,2024-12-11 03:17:17.433258466 +0000 UTC m=+2.823323836,15
Put,2024-12-11 03:17:17.422980133 +0000 UTC m=+2.813045503,2024-12-11 03:17:17.435122175 +0000 UTC m=+2.825187544,12
Put,2024-12-11 03:17:17.4212588 +0000 UTC m=+2.811324169,2024-12-11 03:17:17.435632466 +0000 UTC m=+2.825697836,14
Put,2024-12-11 03:17:17.4287283 +0000 UTC m=+2.818793669,2024-12-11 03:17:17.441213675 +0000 UTC m=+2.831279003,12
Put,2024-12-11 03:17:17.426371216 +0000 UTC m=+2.816436586,2024-12-11 03:17:17.446024633 +0000 UTC m=+2.836090003,19
Put,2024-12-11 03:17:17.435123966 +0000 UTC m=+2.825189294,2024-12-11 03:17:17.446027841 +0000 UTC m=+2.836093169,10
Put,2024-12-11 03:17:17.430378716 +0000 UTC m=+2.820444044,2024-12-11 03:17:17.446655341 +0000 UTC m=+2.836720711,16
Put,2024-12-11 03:17:17.433260758 +0000 UTC m=+2.823326128,2024-12-11 03:17:17.449076216 +0000 UTC m=+2.839141586,15
Get,2024-12-11 03:17:17.43563455 +0000 UTC m=+2.825699919,2024-12-11 03:17:17.450966008 +0000 UTC m=+2.841031378,15
Get,2024-12-11 03:17:17.446030466 +0000 UTC m=+2.836095836,2024-12-11 03:17:17.456907716 +0000 UTC m=+2.846973086,10
Put,2024-12-11 03:17:17.44602805 +0000 UTC m=+2.836093378,2024-12-11 03:17:17.457487966 +0000 UTC m=+2.847553336,11
Get,2024-12-11 03:17:17.441215841 +0000 UTC m=+2.831281211,2024-12-11 03:17:17.458113716 +0000 UTC m=+2.848179086,16
Put,2024-12-11 03:17:17.446658175 +0000 UTC m=+2.836723503,2024-12-11 03:17:17.462481883 +0000 UTC m=+2.852547211,15
Put,2024-12-11 03:17:17.450967841 +0000 UTC m=+2.841033211,2024-12-11 03:17:17.46380305 +0000 UTC m=+2.853868419,12
Get,2024-12-11 03:17:17.4490793 +0000 UTC m=+2.839144669,2024-12-11 03:17:17.464585883 +0000 UTC m=+2.854651253,15
Get,2024-12-11 03:17:17.456910966 +0000 UTC m=+2.846976336,2024-12-11 03:17:17.468216966 +0000 UTC m=+2.858282294,11
Put,2024-12-11 03:17:17.458115841 +0000 UTC m=+2.848181169,2024-12-11 03:17:17.469162758 +0000 UTC m=+2.859228128,11
Get,2024-12-11 03:17:17.457489966 +0000 UTC m=+2.847555336,2024-12-11 03:17:17.471216508 +0000 UTC m=+2.861281878,13
Put,2024-12-11 03:17:17.462486841 +0000 UTC m=+2.852552169,2024-12-11 03:17:17.4752578 +0000 UTC m=+2.865323128,12
Put,2024-12-11 03:17:17.464587633 +0000 UTC m=+2.854652961,2024-12-11 03:17:17.483238383 +0000 UTC m=+2.873303711,18
Put,2024-12-11 03:17:17.468219633 +0000 UTC m=+2.858284961,2024-12-11 03:17:17.483302425 +0000 UTC m=+2.873367794,15
Put,2024-12-11 03:17:17.475260466 +0000 UTC m=+2.865325836,2024-12-11 03:17:17.488695133 +0000 UTC m=+2.878760503,13
Put,2024-12-11 03:17:17.4638053 +0000 UTC m=+2.853870628,2024-12-11 03:17:17.489245133 +0000 UTC m=+2.879310503,25
Put,2024-12-11 03:17:17.469165008 +0000 UTC m=+2.859230378,2024-12-11 03:17:17.493475966 +0000 UTC m=+2.883541336,24
Put,2024-12-11 03:17:17.471350383 +0000 UTC m=+2.861415836,2024-12-11 03:17:17.494418841 +0000 UTC m=+2.884484211,23
Put,2024-12-11 03:17:17.4833038 +0000 UTC m=+2.873369128,2024-12-11 03:17:17.495946216 +0000 UTC m=+2.886011586,12
Put,2024-12-11 03:17:17.483240883 +0000 UTC m=+2.873306253,2024-12-11 03:17:17.499646758 +0000 UTC m=+2.889712128,16
Put,2024-12-11 03:17:17.488696883 +0000 UTC m=+2.878762253,2024-12-11 03:17:17.506147091 +0000 UTC m=+2.896212461,17
Put,2024-12-11 03:17:17.495948091 +0000 UTC m=+2.886013461,2024-12-11 03:17:17.509396883 +0000 UTC m=+2.899462253,13
Put,2024-12-11 03:17:17.489247216 +0000 UTC m=+2.879312586,2024-12-11 03:17:17.510350966 +0000 UTC m=+2.900416336,21
Get,2024-12-11 03:17:17.493477883 +0000 UTC m=+2.883543253,2024-12-11 03:17:17.51095555 +0000 UTC m=+2.901020919,17
Put,2024-12-11 03:17:17.494421008 +0000 UTC m=+2.884486378,2024-12-11 03:17:17.514128758 +0000 UTC m=+2.904194128,19
Put,2024-12-11 03:17:17.499648758 +0000 UTC m=+2.889714128,2024-12-11 03:17:17.514373008 +0000 UTC m=+2.904438378,14
Put,2024-12-11 03:17:17.509398883 +0000 UTC m=+2.899464253,2024-12-11 03:17:17.5203878 +0000 UTC m=+2.910453169,10
Put,2024-12-11 03:17:17.506149841 +0000 UTC m=+2.896215211,2024-12-11 03:17:17.520686591 +0000 UTC m=+2.910751961,14
Put,2024-12-11 03:17:17.5143758 +0000 UTC m=+2.904441169,2024-12-11 03:17:17.530061216 +0000 UTC m=+2.920126544,15
Put,2024-12-11 03:17:17.520390216 +0000 UTC m=+2.910455544,2024-12-11 03:17:17.531443716 +0000 UTC m=+2.921509086,11
Put,2024-12-11 03:17:17.510957633 +0000 UTC m=+2.901023003,2024-12-11 03:17:17.532667175 +0000 UTC m=+2.922732544,21
Put,2024-12-11 03:17:17.514416883 +0000 UTC m=+2.904482253,2024-12-11 03:17:17.536490466 +0000 UTC m=+2.926555794,22
Get,2024-12-11 03:17:17.5103533 +0000 UTC m=+2.900418628,2024-12-11 03:17:17.536554966 +0000 UTC m=+2.926620336,26
Get,2024-12-11 03:17:17.520688258 +0000 UTC m=+2.910753628,2024-12-11 03:17:17.540524091 +0000 UTC m=+2.930589461,19
Put,2024-12-11 03:17:17.531446966 +0000 UTC m=+2.921512294,2024-12-11 03:17:17.542802008 +0000 UTC m=+2.932867378,11
Get,2024-12-11 03:17:17.5326698 +0000 UTC m=+2.922735169,2024-12-11 03:17:17.544832383 +0000 UTC m=+2.934897711,12
Get,2024-12-11 03:17:17.530063258 +0000 UTC m=+2.920128628,2024-12-11 03:17:17.545073633 +0000 UTC m=+2.935139003,15
Put,2024-12-11 03:17:17.536492925 +0000 UTC m=+2.926558253,2024-12-11 03:17:17.5490893 +0000 UTC m=+2.939154628,12
Put,2024-12-11 03:17:17.536557175 +0000 UTC m=+2.926622544,2024-12-11 03:17:17.551181216 +0000 UTC m=+2.941246586,14
Put,2024-12-11 03:17:17.540526508 +0000 UTC m=+2.930591836,2024-12-11 03:17:17.55529605 +0000 UTC m=+2.945361419,14
Get,2024-12-11 03:17:17.542808258 +0000 UTC m=+2.932873628,2024-12-11 03:17:17.555303633 +0000 UTC m=+2.945369003,12
Get,2024-12-11 03:17:17.545075133 +0000 UTC m=+2.935140461,2024-12-11 03:17:17.559403133 +0000 UTC m=+2.949468461,14
Get,2024-12-11 03:17:17.544834383 +0000 UTC m=+2.934899753,2024-12-11 03:17:17.561314758 +0000 UTC m=+2.951380086,16
Get,2024-12-11 03:17:17.549091341 +0000 UTC m=+2.939156711,2024-12-11 03:17:17.565360133 +0000 UTC m=+2.955425503,16
Put,2024-12-11 03:17:17.555305925 +0000 UTC m=+2.945371253,2024-12-11 03:17:17.56768355 +0000 UTC m=+2.957748919,12
Put,2024-12-11 03:17:17.5511843 +0000 UTC m=+2.941249628,2024-12-11 03:17:17.56816905 +0000 UTC m=+2.958234378,16
Put,2024-12-11 03:17:17.555298341 +0000 UTC m=+2.945363711,2024-12-11 03:17:17.5733338 +0000 UTC m=+2.963399128,18
Get,2024-12-11 03:17:17.559405966 +0000 UTC m=+2.949471336,2024-12-11 03:17:17.5754108 +0000 UTC m=+2.965476128,16
Put,2024-12-11 03:17:17.561317383 +0000 UTC m=+2.951382753,2024-12-11 03:17:17.578374883 +0000 UTC m=+2.968440253,17
Put,2024-12-11 03:17:17.567686091 +0000 UTC m=+2.957751461,2024-12-11 03:17:17.578777425 +0000 UTC m=+2.968842794,11
Put,2024-12-11 03:17:17.565362425 +0000 UTC m=+2.955427794,2024-12-11 03:17:17.579035216 +0000 UTC m=+2.969100586,13
Put,2024-12-11 03:17:17.56918955 +0000 UTC m=+2.959254919,2024-12-11 03:17:17.58432355 +0000 UTC m=+2.974388919,15
Put,2024-12-11 03:17:17.573335758 +0000 UTC m=+2.963401128,2024-12-11 03:17:17.588860508 +0000 UTC m=+2.978925836,15
Put,2024-12-11 03:17:17.578779466 +0000 UTC m=+2.968844836,2024-12-11 03:17:17.590177008 +0000 UTC m=+2.980242378,11
Get,2024-12-11 03:17:17.578376841 +0000 UTC m=+2.968442211,2024-12-11 03:17:17.593337383 +0000 UTC m=+2.983402711,14
Put,2024-12-11 03:17:17.575413091 +0000 UTC m=+2.965478419,2024-12-11 03:17:17.594368425 +0000 UTC m=+2.984433794,18
Put,2024-12-11 03:17:17.579036758 +0000 UTC m=+2.969102128,2024-12-11 03:17:17.5955528 +0000 UTC m=+2.985618128,16
Put,2024-12-11 03:17:17.590179091 +0000 UTC m=+2.980244419,2024-12-11 03:17:17.601532758 +0000 UTC m=+2.991598128,11
Put,2024-12-11 03:17:17.584326341 +0000 UTC m=+2.974391711,2024-12-11 03:17:17.603770633 +0000 UTC m=+2.993836003,19
Get,2024-12-11 03:17:17.593339258 +0000 UTC m=+2.983404628,2024-12-11 03:17:17.606181883 +0000 UTC m=+2.996247211,12
Put,2024-12-11 03:17:17.588863466 +0000 UTC m=+2.978928836,2024-12-11 03:17:17.606865466 +0000 UTC m=+2.996930794,18
Put,2024-12-11 03:17:17.594370258 +0000 UTC m=+2.984435586,2024-12-11 03:17:17.6093323 +0000 UTC m=+2.999397669,14
Put,2024-12-11 03:17:17.60153455 +0000 UTC m=+2.991599919,2024-12-11 03:17:17.61330805 +0000 UTC m=+3.003373419,11
Put,2024-12-11 03:17:17.595554675 +0000 UTC m=+2.985620044,2024-12-11 03:17:17.614417133 +0000 UTC m=+3.004482503,18
Put,2024-12-11 03:17:17.603772591 +0000 UTC m=+2.993837961,2024-12-11 03:17:17.6174618 +0000 UTC m=+3.007527169,13
Put,2024-12-11 03:17:17.606867591 +0000 UTC m=+2.996932961,2024-12-11 03:17:17.620411258 +0000 UTC m=+3.010476628,13
Get,2024-12-11 03:17:17.613309925 +0000 UTC m=+3.003375294,2024-12-11 03:17:17.6244723 +0000 UTC m=+3.014537628,11
Get,2024-12-11 03:17:17.606184425 +0000 UTC m=+2.996249753,2024-12-11 03:17:17.627314466 +0000 UTC m=+3.017379836,21
Put,2024-12-11 03:17:17.609334883 +0000 UTC m=+2.999400253,2024-12-11 03:17:17.62848205 +0000 UTC m=+3.018547419,19
Put,2024-12-11 03:17:17.614419341 +0000 UTC m=+3.004484711,2024-12-11 03:17:17.632374425 +0000 UTC m=+3.022439753,17
Put,2024-12-11 03:17:17.624475425 +0000 UTC m=+3.014540794,2024-12-11 03:17:17.642481258 +0000 UTC m=+3.032546628,18
Put,2024-12-11 03:17:17.628484591 +0000 UTC m=+3.018549961,2024-12-11 03:17:17.643531883 +0000 UTC m=+3.033597253,15
Get,2024-12-11 03:17:17.620413091 +0000 UTC m=+3.010478461,2024-12-11 03:17:17.654286925 +0000 UTC m=+3.044352294,33
Put,2024-12-11 03:17:17.6174643 +0000 UTC m=+3.007529628,2024-12-11 03:17:17.657978591 +0000 UTC m=+3.048043919,40
Put,2024-12-11 03:17:17.62731655 +0000 UTC m=+3.017381919,2024-12-11 03:17:17.676024633 +0000 UTC m=+3.066090003,48
Get,2024-12-11 03:17:17.632377383 +0000 UTC m=+3.022442753,2024-12-11 03:17:17.676146925 +0000 UTC m=+3.066212294,43
Get,2024-12-11 03:17:17.642488633 +0000 UTC m=+3.032553961,2024-12-11 03:17:17.678277216 +0000 UTC m=+3.068342586,35
Put,2024-12-11 03:17:17.678285758 +0000 UTC m=+3.068351128,2024-12-11 03:17:17.691090966 +0000 UTC m=+3.081156294,12
Put,2024-12-11 03:17:17.644787716 +0000 UTC m=+3.034853128,2024-12-11 03:17:17.69122555 +0000 UTC m=+3.081290919,46
Get,2024-12-11 03:17:17.654302175 +0000 UTC m=+3.044367544,2024-12-11 03:17:17.692865216 +0000 UTC m=+3.082930544,38
Put,2024-12-11 03:17:17.657987841 +0000 UTC m=+3.048053169,2024-12-11 03:17:17.695484466 +0000 UTC m=+3.085549878,37
